username,full_name,profile_url,pk,is_private,source,category,name_score,expat_signal,professional_signal,asuncion_signal,outreach_score,outreach_tier
carlos_andresgv,Carlos Gonzalez Villalba,https://www.instagram.com/carlos_andresgv,552318096,,protectiondentalcenter,human,95,1,2,0,100,A
griseldaozuna_bz,Griselda Báez,https://www.instagram.com/griseldaozuna_bz,5524151063,,protectiondentalcenter,human,85,2,0,0,100,A
selica_gamarra,Seli Gamarra,https://www.instagram.com/selica_gamarra,55390906015,,odontospy,human,85,0,2,0,100,A
fioroni_belen,Belén Fioroni,https://www.instagram.com/fioroni_belen,5543122514,,protectiondentalcenter,human,85,2,0,0,100,A
alfredo_lopez20,Alfredo López Moreira,https://www.instagram.com/alfredo_lopez20,55515962884,,odontologia3py,human,70,2,0,0,100,A
liz_larre,Liz Larré,https://www.instagram.com/liz_larre,556255195,,protectiondentalcenter,human,85,2,0,0,100,A
mariat_dasilva,María Teresa Da Silva,https://www.instagram.com/mariat_dasilva,55631153492,,protectiondentalcenter,human,95,2,0,0,100,A
albert_pedrozo,Alberto Ped,https://www.instagram.com/albert_pedrozo,556944551,,protectiondentalcenter,human,85,0,2,0,100,A
soffy_ag,Sofía Aguayo Martínez,https://www.instagram.com/soffy_ag,557132253,,protectiondentalcenter,human,95,2,0,0,100,A
caroly_dominguez,Dora Carolina Dominguez,https://www.instagram.com/caroly_dominguez,5573162819,,protectiondentalcenter,human,95,0,2,0,100,A
ricardodaniel_dominguez,Daniel Domínguez,https://www.instagram.com/ricardodaniel_dominguez,5589010110,,protectiondentalcenter,human,85,2,2,0,100,A
anna_torres1980,Ana María Benitez Torres,https://www.instagram.com/anna_torres1980,56036814185,,odontologia3py,human,70,2,0,0,100,A
lety_hermor,Lety Hernández,https://www.instagram.com/lety_hermor,5608778741,,protectiondentalcenter,human,85,2,0,0,100,A
yessik_gm,Yessica Leticia González Moreira,https://www.instagram.com/yessik_gm,561174145,,protectiondentalcenter,human,95,2,0,0,100,A
mariac_chaparro,María Chaparro,https://www.instagram.com/mariac_chaparro,5614844082,,protectiondentalcenter,human,85,2,0,0,100,A
rodriguezmaytetorres,Mayte Torres Rodríguez,https://www.instagram.com/rodriguezmaytetorres,56190880833,,protectiondentalcenter,human,50,2,2,0,100,A
talia_lichi,Talia Lichi,https://www.instagram.com/talia_lichi,561999482,,odontospy,human,85,0,2,0,100,A
veronica_valdezzz,Verónica Valdez,https://www.instagram.com/veronica_valdezzz,56374215946,,protectiondentalcenter,human,85,2,0,0,100,A
yulia_asu,Julia Ayala,https://www.instagram.com/yulia_asu,564504281,,protectiondentalcenter,human,85,0,0,2,100,A
sandra_agriel,Sandra Agriel,https://www.instagram.com/sandra_agriel,5647176977,,protectiondentalcenter,human,85,0,2,0,100,A
andy_leti,Andrea Paniagua,https://www.instagram.com/andy_leti,5663353418,,odontologia3py,human,85,1,0,0,100,A
diana_dohmen,Diana Dohmen,https://www.instagram.com/diana_dohmen,5664669131,,protectiondentalcenter,human,85,1,0,0,100,A
dii_deleon,Diana Deleón,https://www.instagram.com/dii_deleon,5667952027,,protectiondentalcenter,human,85,2,0,0,100,A
mirian_bent25,Mirian Benítez Leguizamón,https://www.instagram.com/mirian_bent25,56708239445,,odontospy,human,70,2,0,0,100,A
lucia_venadita,Lucía Pérez,https://www.instagram.com/lucia_venadita,56729677140,,protectiondentalcenter,human,85,2,0,0,100,A
marecos_sandra,Sandra Marecos,https://www.instagram.com/marecos_sandra,5677736898,,protectiondentalcenter,human,85,0,2,0,100,A
follmer_veronica,Verónica Follmer,https://www.instagram.com/follmer_veronica,56813302496,,protectiondentalcenter,human,85,2,0,0,100,A
edith_veronica,Edith Verónica Nunes Velloso,https://www.instagram.com/edith_veronica,568569126,,protectiondentalcenter,human,95,2,0,0,100,A
ms_calvo,María Silvia Calvo,https://www.instagram.com/ms_calvo,570176156,,protectiondentalcenter,human,95,2,0,0,100,A
jajina_jajda,Ajksnerová Jaroslava,https://www.instagram.com/jajina_jajda,5712069888,,protectiondentalcenter,human,85,2,0,0,100,A
ana_britxz,Ana Britez,https://www.instagram.com/ana_britxz,5723305900,,protectiondentalcenter,human,85,1,0,0,100,A
angie_rodriguez2000,Angie Rodríguez,https://www.instagram.com/angie_rodriguez2000,57245438251,,odontospy,human,60,2,2,0,100,A
dani_ggonz2,Mario Daniel González,https://www.instagram.com/dani_ggonz2,57297090170,,odontologia3py,human,70,2,0,0,100,A
vazquez_gloria18,Gloria Vázquez Vazquez,https://www.instagram.com/vazquez_gloria18,57325436886,,protectiondentalcenter,human,70,2,0,0,100,A
delic_bilja,Delic Biljana,https://www.instagram.com/delic_bilja,57393371497,,protectiondentalcenter,human,85,0,2,0,100,A
areli_colmenares,Areli Colmenares Gómez,https://www.instagram.com/areli_colmenares,5741317354,,protectiondentalcenter,human,95,2,0,0,100,A
alek_guti,Selvya Alejandra Gutiérrez,https://www.instagram.com/alek_guti,57488345485,,protectiondentalcenter,human,95,2,0,0,100,A
kadernictvo_sieba,Zuzana Badáková,https://www.instagram.com/kadernictvo_sieba,57725894404,,protectiondentalcenter,human,85,2,0,0,100,A
marlenerodriguezleguizamon,Marlene Rodriguez Leguizamón,https://www.instagram.com/marlenerodriguezleguizamon,5780510199,,protectiondentalcenter,human,50,2,2,0,100,A
marie_tejad,Marisol Tejada,https://www.instagram.com/marie_tejad,57940794068,,protectiondentalcenter,human,85,1,0,0,100,A
maria_moreljara,Maria Morel,https://www.instagram.com/maria_moreljara,58015947877,,odontospy,human,85,1,0,0,100,A
lorenalopez_py,Lorena López Silva,https://www.instagram.com/lorenalopez_py,581339159,,protectiondentalcenter,human,95,2,0,0,100,A
bia_echague,Bianca Echagüe,https://www.instagram.com/bia_echague,581395244,,protectiondentalcenter,human,85,2,0,0,100,A
maria_elisacb,Maria Elisa,https://www.instagram.com/maria_elisacb,581697357,,protectiondentalcenter,human,85,1,0,0,100,A
veronica_corretajes,Irene Mora,https://www.instagram.com/veronica_corretajes,5836717801,,protectiondentalcenter,human,85,1,0,0,100,A
ortellado_ariel,Ariel Ortellado Pérez,https://www.instagram.com/ortellado_ariel,585280441,,odontologia3py,human,95,2,0,0,100,A
andrea_rooding,Andrea Rooding,https://www.instagram.com/andrea_rooding,58598656016,,protectiondentalcenter,human,85,0,2,0,100,A
silsantillan_ok,Silvia Santillán,https://www.instagram.com/silsantillan_ok,58655287605,,protectiondentalcenter,human,85,2,0,0,100,A
rosa_urizar,Rosa Urizar,https://www.instagram.com/rosa_urizar,5886192617,,protectiondentalcenter,human,85,1,0,0,100,A
mariaangelica.rudas,María Angélica Rudas,https://www.instagram.com/mariaangelica.rudas,58921611831,,protectiondentalcenter,human,50,2,2,0,100,A
pedrito_figueroa,Pedro Figueroa Martinez,https://www.instagram.com/pedrito_figueroa,591722496,,protectiondentalcenter,human,95,0,2,0,100,A
elena_iorgulescu,Elena Iorgulescu,https://www.instagram.com/elena_iorgulescu,5920936791,,protectiondentalcenter,human,85,1,0,0,100,A
adri_bryz,Adri Brizuela,https://www.instagram.com/adri_bryz,593569074,,protectiondentalcenter,human,85,0,2,0,100,A
bodo_aniko,Anikó Bodó,https://www.instagram.com/bodo_aniko,5943118425,,protectiondentalcenter,human,85,2,0,0,100,A
dr_bilbao,Ariel Bg,https://www.instagram.com/dr_bilbao,596272416,,odontologia3py,human,85,0,2,0,100,A
mariabe_mm,María Belén,https://www.instagram.com/mariabe_mm,596547216,,protectiondentalcenter,human,85,2,0,0,100,A
karencita_diaz,Karen Díaz,https://www.instagram.com/karencita_diaz,597638822,,odontologia3py,human,85,2,0,0,100,A
nenarojas_bien,Rosa Elena Rojas Cortés,https://www.instagram.com/nenarojas_bien,59810180454,,protectiondentalcenter,human,95,2,0,0,100,A
carballo_lisandra,Lisandra Carballo,https://www.instagram.com/carballo_lisandra,59945396321,,protectiondentalcenter,human,85,0,2,0,100,A
fonsecafracchia_jose,José Fonseca Fracchia,https://www.instagram.com/fonsecafracchia_jose,59970657316,,odontologia3py,human,95,2,0,0,100,A
nagi_laalves,Nágila Alves,https://www.instagram.com/nagi_laalves,59975235439,,protectiondentalcenter,human,85,2,0,0,100,A
rosa_loiarro,Rosa Loiarro,https://www.instagram.com/rosa_loiarro,6000152660,,protectiondentalcenter,human,85,1,0,0,100,A
cyn_ozug,Cynthia Ozuna Guarié,https://www.instagram.com/cyn_ozug,600732312,,odontologia3py,human,95,2,0,0,100,A
mariatuling,Maria Gonzalez Tulín,https://www.instagram.com/mariatuling,6013907903,,protectiondentalcenter,human,50,2,2,0,100,A
kasia_garcarz,Katarzyna Wójtowicz,https://www.instagram.com/kasia_garcarz,60289869403,,protectiondentalcenter,human,85,2,0,0,100,A
mabe_aguero03,María Belén Agüero,https://www.instagram.com/mabe_aguero03,603582188,,protectiondentalcenter,human,70,2,0,0,100,A
angelica_skyone,Angelica Estigarribia,https://www.instagram.com/angelica_skyone,6036114788,,protectiondentalcenter,human,85,0,2,0,100,A
emmaa_lookk,Rosa González,https://www.instagram.com/emmaa_lookk,6037454092,,protectiondentalcenter,human,85,2,0,0,100,A
mane.zadrian,María Elena Zapata,https://www.instagram.com/mane.zadrian,6038578319,,protectiondentalcenter,human,50,2,2,0,100,A
rocio_arau,Rocío Araujo Maernitz,https://www.instagram.com/rocio_arau,604108263,,odontospy,human,95,2,0,0,100,A
daniella_oyarzun,Daniella Oyarzún Matic,https://www.instagram.com/daniella_oyarzun,6045029097,,protectiondentalcenter,human,95,2,0,0,100,A
mariam_cg11,Marisa Castellanos García,https://www.instagram.com/mariam_cg11,6048975881,,protectiondentalcenter,human,70,2,0,0,100,A
jc_creaciones56,Jenny Cristina Vásquez Gómez,https://www.instagram.com/jc_creaciones56,60518539861,,odontologia3py,human,70,2,0,0,100,A
andre_luthi,Andrea Lüthi,https://www.instagram.com/andre_luthi,6052233327,,odontospy,human,85,2,2,0,100,A
mae_pedrozo,Marise Fretes Pedrozo,https://www.instagram.com/mae_pedrozo,607303391,,protectiondentalcenter,human,95,0,2,0,100,A
andreavaleriamasson,Andrea Valéria Masson Carvalho,https://www.instagram.com/andreavaleriamasson,60754733030,,protectiondentalcenter,human,50,2,2,0,100,A
dr_gimenez,Giménez Diego DG,https://www.instagram.com/dr_gimenez,6078209916,,odontologia3py,human,50,2,2,0,100,A
laura_denise8,Laura Denise Velázquez Nara,https://www.instagram.com/laura_denise8,60782647648,,protectiondentalcenter,human,70,2,0,0,100,A
fati_eche,Fátima Echeverria,https://www.instagram.com/fati_eche,60853065916,,protectiondentalcenter,human,85,2,0,0,100,A
franciscaalejandra873,Francisca Alejandra López Albornoz,https://www.instagram.com/franciscaalejandra873,60907946321,,protectiondentalcenter,human,50,2,2,0,100,A
patty_roddriguez,Patty Rodriguez,https://www.instagram.com/patty_roddriguez,6091549882,,protectiondentalcenter,human,85,0,2,0,100,A
noemartina_ramirez,Noelia Ramírez,https://www.instagram.com/noemartina_ramirez,60931307483,,odontospy,human,85,2,0,0,100,A
diana_rojasmaza,Diana Rojas,https://www.instagram.com/diana_rojasmaza,6118470587,,protectiondentalcenter,human,85,1,0,0,100,A
monika_gonza,Monica González Britos,https://www.instagram.com/monika_gonza,612091161,,odontologia3py,human,95,2,0,0,100,A
luz_pedrozob,Luz Maria Pedrozo Boveda,https://www.instagram.com/luz_pedrozob,6125613849,,protectiondentalcenter,human,95,0,2,0,100,A
maydelin_pedroso,Maydelin Pedroso,https://www.instagram.com/maydelin_pedroso,61285222263,,protectiondentalcenter,human,85,0,2,0,100,A
ayelen_fernandeeez,Ayelén Fernández,https://www.instagram.com/ayelen_fernandeeez,61308495448,,odontospy,human,85,2,0,0,100,A
eduardo_zarateee,Jossy Zarate,https://www.instagram.com/eduardo_zarateee,61314765484,,odontospy,human,85,1,0,0,100,A
achi_acosta,Adriana Acosta Insfrán,https://www.instagram.com/achi_acosta,613303332,,odontologia3py,human,95,2,0,0,100,A
patty_bafran,Patty Báez,https://www.instagram.com/patty_bafran,614129151,,protectiondentalcenter,human,85,2,0,0,100,A
leticia_rodriguez68,Leticia Rodríguez,https://www.instagram.com/leticia_rodriguez68,61530344035,,protectiondentalcenter,human,60,2,2,0,100,A
eduardo_runerss,Eduardo Runerss,https://www.instagram.com/eduardo_runerss,6154114820,,protectiondentalcenter,human,85,1,0,0,100,A
yohana_liced,Liced Mendez,https://www.instagram.com/yohana_liced,6199712958,,protectiondentalcenter,human,85,0,2,0,100,A
sol_nufe,Andrea Núñez,https://www.instagram.com/sol_nufe,6199837373,,protectiondentalcenter,human,85,2,0,0,100,A
sandrajimenezgalicia,Sandra Jiménez Galicia,https://www.instagram.com/sandrajimenezgalicia,62109283439,,protectiondentalcenter,human,50,2,2,0,100,A
bencomo_josr,José Gregorio Bencomo Quintana,https://www.instagram.com/bencomo_josr,6235240421,,protectiondentalcenter,human,95,2,0,0,100,A
sandri_galeano,Sandra Alcaraz Galeano,https://www.instagram.com/sandri_galeano,623801896,,odontologia3py,human,95,0,2,0,100,A
diego_plett,Diego Manuel Plett Ramirez,https://www.instagram.com/diego_plett,6249916530,,protectiondentalcenter,human,95,1,0,0,100,A
mariaangelicadelvalle,Maria Angélica Del Valle,https://www.instagram.com/mariaangelicadelvalle,6274102755,,protectiondentalcenter,human,50,2,2,0,100,A
jorgenunez_jn,Jorge Luis Núñez Flores,https://www.instagram.com/jorgenunez_jn,62831615026,,odontologia3py,human,95,2,0,0,100,A
glo_caseres,Gloria Isabel Cáceres,https://www.instagram.com/glo_caseres,6284302906,,protectiondentalcenter,human,95,2,0,0,100,A
jorge_wawi,Jorge Daniel Zarate Fretes,https://www.instagram.com/jorge_wawi,631042595,,protectiondentalcenter,human,95,1,0,0,100,A
lizrodriguezmontiel,Liz Verónica Rodriguez Montiel,https://www.instagram.com/lizrodriguezmontiel,6321844933,,odontologia3py,human,50,2,2,0,100,A
adrianasan_chez,lizeth  Sánchez,https://www.instagram.com/adrianasan_chez,63238070764,,protectiondentalcenter,human,50,2,2,0,100,A
nan_gice,Giselle Céspedes,https://www.instagram.com/nan_gice,633466705,,protectiondentalcenter,human,85,2,0,0,100,A
multiservicios_galicopias,Multiservicios Galicopias,https://www.instagram.com/multiservicios_galicopias,6345879336,,protectiondentalcenter,human,85,0,2,0,100,A
saloon_avalon,Salón Ávalon,https://www.instagram.com/saloon_avalon,6359148957,,protectiondentalcenter,human,85,2,0,0,100,A
lisandra_machuca97,Lisandra Machuca Giménez,https://www.instagram.com/lisandra_machuca97,63679720433,,odontospy,human,70,2,2,0,100,A
ruizdiaz_nathi,Nathi Ruíz Diaz,https://www.instagram.com/ruizdiaz_nathi,639501204,,odontospy,human,95,2,0,0,100,A
andrea_fabimart,Andrea Martínez de Ortíz,https://www.instagram.com/andrea_fabimart,640057382,,odontologia3py,human,50,2,2,0,100,A
andre_gonzza,Andre Gonza,https://www.instagram.com/andre_gonzza,640390552,,protectiondentalcenter,human,85,0,2,0,100,A
maura_sma,Sofía Mouras,https://www.instagram.com/maura_sma,64404357800,,protectiondentalcenter,human,85,2,0,0,100,A
rodriguez_inmagomez,Inma Gómez Rodríguez,https://www.instagram.com/rodriguez_inmagomez,64621301596,,protectiondentalcenter,human,95,2,2,0,100,A
drarocio_torales,Dra Rocio Torales,https://www.instagram.com/drarocio_torales,646645363,,protectiondentalcenter,human,95,0,2,0,100,A
gemmamartinpadron,Gemma Martín Padron,https://www.instagram.com/gemmamartinpadron,64769534015,,protectiondentalcenter,human,50,2,2,0,100,A
danytorres_hw,Daniel González,https://www.instagram.com/danytorres_hw,647858619,,odontologia3py,human,85,2,0,0,100,A
guille_lemus08,Ramírez Lemus Guillermina,https://www.instagram.com/guille_lemus08,65188913368,,protectiondentalcenter,human,70,2,0,0,100,A
rodriguezelenarios,Elena Ríos Rodríguez,https://www.instagram.com/rodriguezelenarios,65193554683,,protectiondentalcenter,human,50,2,2,0,100,A
galega_acessoriosoficial,Galega Acessórios,https://www.instagram.com/galega_acessoriosoficial,65230214065,,protectiondentalcenter,human,85,2,0,0,100,A
adrihelly_lesme,Adrihelly Lesme,https://www.instagram.com/adrihelly_lesme,65242325328,,odontospy,human,85,0,2,0,100,A
faty_salinas,Fátima Salinas,https://www.instagram.com/faty_salinas,654047042,,odontologia3py,human,85,2,0,0,100,A
victor_rodriguez_py,Victor Manuel Rodríguez Torres,https://www.instagram.com/victor_rodriguez_py,65724804496,,odontospy,human,50,2,2,0,100,A
rcio_glz,González Rocio,https://www.instagram.com/rcio_glz,6590707384,,protectiondentalcenter,human,85,2,0,0,100,A
corti_enzo,Dr Enzo Corti I Odontólogo I UNNE,https://www.instagram.com/corti_enzo,6646173280,,odontologia3py,human,50,2,2,0,100,A
laura_fretes,Laura Fretes,https://www.instagram.com/laura_fretes,66504945626,,odontospy,human,85,1,0,0,100,A
mariajosefeliciangeli,María José Feliciangeli,https://www.instagram.com/mariajosefeliciangeli,6669589787,,protectiondentalcenter,human,50,2,2,0,100,A
ynes_vel,Ynés Velázquez,https://www.instagram.com/ynes_vel,667504528,,protectiondentalcenter,human,85,2,0,0,100,A
christopher_veron,Christopher Verón,https://www.instagram.com/christopher_veron,6677221912,,protectiondentalcenter,human,85,2,0,0,100,A
anniitta_rodriguez,Ana Maria Rodriguez,https://www.instagram.com/anniitta_rodriguez,6712071823,,odontologia3py,human,95,0,2,0,100,A
marile_castillo,Marilé Castillo,https://www.instagram.com/marile_castillo,6719687595,,protectiondentalcenter,human,85,2,0,0,100,A
angie_rd1901,Angie Ruiz Díaz,https://www.instagram.com/angie_rd1901,673471636,,protectiondentalcenter,human,70,2,0,0,100,A
carlaandrearamireztoledo,Carla Andrea Ramírez Toledo,https://www.instagram.com/carlaandrearamireztoledo,6738149646,,protectiondentalcenter,human,50,2,2,0,100,A
villegas.adrianarodriguez,Adriana Rodríguez Villegas,https://www.instagram.com/villegas.adrianarodriguez,67417753239,,protectiondentalcenter,human,50,2,2,0,100,A
pedrogimenez084,Juan Pedro Giménez Navarro,https://www.instagram.com/pedrogimenez084,67516425686,,odontologia3py,human,50,2,2,0,100,A
rodriguezmargaritamas,Margarita Más Rodriguez,https://www.instagram.com/rodriguezmargaritamas,67693254147,,protectiondentalcenter,human,50,2,2,0,100,A
jessi_forne,Jessica Fornerón,https://www.instagram.com/jessi_forne,677216908,,protectiondentalcenter,human,85,2,0,0,100,A
fernandez.laurasuarez,Laura Suárez Fernández,https://www.instagram.com/fernandez.laurasuarez,67802768775,,protectiondentalcenter,human,50,2,0,2,100,A
bety_ilic,Betty Ilic,https://www.instagram.com/bety_ilic,6784514684,,protectiondentalcenter,human,85,0,2,0,100,A
adri_scavone,Adriana Scavone,https://www.instagram.com/adri_scavone,6794705325,,odontologia3py,human,85,0,2,0,100,A
andres_moreno04,Andrés Moreno Boveda,https://www.instagram.com/andres_moreno04,6801029045,,odontologia3py,human,70,2,2,0,100,A
belcabal_nutri,Lic. Belén Caballero | Nutrición Integral,https://www.instagram.com/belcabal_nutri,68116790551,,odontologia3py,human,50,2,2,0,100,A
maria_leandra89,Marilé Martinez,https://www.instagram.com/maria_leandra89,684866720,,protectiondentalcenter,human,60,2,2,0,100,A
rodrigovelazquez7037,Rodrigo Velázquez Mendez,https://www.instagram.com/rodrigovelazquez7037,6870366144,,protectiondentalcenter,human,50,2,2,0,100,A
silvita_davalos,Silvita Dávalos,https://www.instagram.com/silvita_davalos,687265411,,protectiondentalcenter,human,85,2,0,0,100,A
andreagomezgallardo1169,Gallardo Gómez Andrea,https://www.instagram.com/andreagomezgallardo1169,68731862707,,protectiondentalcenter,human,50,2,2,0,100,A
li_fernandz,Liliana Fernández,https://www.instagram.com/li_fernandz,687412135,,odontospy,human,85,2,0,0,100,A
faatima_pinto,Fátima Pinto,https://www.instagram.com/faatima_pinto,6890811277,,protectiondentalcenter,human,85,2,0,0,100,A
yodsysrodriguezromero,Yodsys Rodríguez Romero,https://www.instagram.com/yodsysrodriguezromero,68956505030,,protectiondentalcenter,human,50,2,2,0,100,A
anii_dominguez123,Ani Domínguez,https://www.instagram.com/anii_dominguez123,6908481790,,protectiondentalcenter,human,60,2,2,0,100,A
suu_agd,Agüero Suu,https://www.instagram.com/suu_agd,6910579774,,odontospy,human,85,2,0,0,100,A
blanqui_ok,Blanca Ruiz Diaz Cáceres,https://www.instagram.com/blanqui_ok,692182334,,protectiondentalcenter,human,95,2,0,0,100,A
carmen_russita,Carmen Russo,https://www.instagram.com/carmen_russita,69673077400,,odontologia3py,human,85,1,0,0,100,A
gisseg_ma,Gissel Gómez,https://www.instagram.com/gisseg_ma,6982468981,,protectiondentalcenter,human,85,2,0,0,100,A
dami_wam,Damián Orihuela,https://www.instagram.com/dami_wam,6982861367,,protectiondentalcenter,human,85,2,0,0,100,A
draeliana_almeida,Eliana Almeida,https://www.instagram.com/draeliana_almeida,70056959484,,protectiondentalcenter,human,85,0,2,0,100,A
cynthia_naturalk,Cynthia Bernal,https://www.instagram.com/cynthia_naturalk,7021859053,,protectiondentalcenter,human,85,1,0,0,100,A
councilwoman_lourdesrodriguez,Lourdes Rodriguez,https://www.instagram.com/councilwoman_lourdesrodriguez,70229159615,,protectiondentalcenter,human,85,0,2,0,100,A
azul_vii,Azul Gómez,https://www.instagram.com/azul_vii,7048842479,,protectiondentalcenter,human,85,2,0,0,100,A
franco_cristi,Cristina Jiménez,https://www.instagram.com/franco_cristi,7050694132,,odontospy,human,85,2,0,0,100,A
msandrasan,Aurora San Martín,https://www.instagram.com/msandrasan,7061702911,,protectiondentalcenter,human,50,2,2,0,100,A
victoria_jbb,Vicky Benitez,https://www.instagram.com/victoria_jbb,7075509134,,odontospy,human,85,1,0,0,100,A
lic_cinthiagimenez,Cinthia Gimenez,https://www.instagram.com/lic_cinthiagimenez,70804679322,,protectiondentalcenter,human,85,0,2,0,100,A
cynthia_espinoo,Cynthia Espinoza,https://www.instagram.com/cynthia_espinoo,7118383771,,odontospy,human,85,1,0,0,100,A
fernando_ammatuna,Fernando Ammatuna,https://www.instagram.com/fernando_ammatuna,712871501,,odontospy,human,85,1,0,0,100,A
alicia_azam,Alicia Irala Azambuja,https://www.instagram.com/alicia_azam,71538784432,,odontospy,human,95,0,2,0,100,A
pame_camposdr,Pamela Campos,https://www.instagram.com/pame_camposdr,715932586,,protectiondentalcenter,human,85,0,2,0,100,A
chiqui_gavilan,Lorena Gavilán,https://www.instagram.com/chiqui_gavilan,716511927,,odontologia3py,human,85,2,0,0,100,A
leia_cs21,Léia Souza Cruz,https://www.instagram.com/leia_cs21,7171537267,,protectiondentalcenter,human,70,2,0,0,100,A
aleksandra_qosja,Aleksandra Qosja,https://www.instagram.com/aleksandra_qosja,71829940972,,protectiondentalcenter,human,85,0,2,0,100,A
tima_liz,Fátima Liz Añazco,https://www.instagram.com/tima_liz,7189035268,,protectiondentalcenter,human,95,2,0,0,100,A
dreyer_paz,Maria Dreyer,https://www.instagram.com/dreyer_paz,71904736994,,protectiondentalcenter,human,85,0,2,0,100,A
andreszurita329,José Maria Aguero,https://www.instagram.com/andreszurita329,72136370336,,protectiondentalcenter,human,50,2,2,0,100,A
claudia_fronda,Claudia Elizabeth Gutiérrez Lozano,https://www.instagram.com/claudia_fronda,7222232860,,protectiondentalcenter,human,95,2,0,0,100,A
arnaldo_mz,Arnaldo Méndez,https://www.instagram.com/arnaldo_mz,7227102360,,odontologia3py,human,85,2,0,0,100,A
jramirez_megacadena,Lic Javier Ramirez,https://www.instagram.com/jramirez_megacadena,72342721541,,odontospy,human,95,0,2,0,100,A
orue_anto,Anto Orué,https://www.instagram.com/orue_anto,72395757255,,odontospy,human,85,2,0,0,100,A
andy_garcetee,Andy Garcete,https://www.instagram.com/andy_garcetee,7268683678,,odontospy,human,85,1,0,0,100,A
guillen_vielva,Vielva Guillén,https://www.instagram.com/guillen_vielva,7273188931,,protectiondentalcenter,human,85,2,0,0,100,A
anna_ragozzini,Anna Ragozzini,https://www.instagram.com/anna_ragozzini,7280863207,,protectiondentalcenter,human,85,1,0,0,100,A
sandrita_gomezadorno,Sandrita Gómez,https://www.instagram.com/sandrita_gomezadorno,7302188034,,protectiondentalcenter,human,85,2,2,0,100,A
domingo_chamorro,Domingo Chamorro,https://www.instagram.com/domingo_chamorro,733015737,,protectiondentalcenter,human,85,0,2,0,100,A
moni_rom,Mónica Romero,https://www.instagram.com/moni_rom,742583967,,protectiondentalcenter,human,85,2,0,0,100,A
brutus_py,Bruno Fernández,https://www.instagram.com/brutus_py,7437075646,,odontologia3py,human,85,2,0,0,100,A
cristi_chavez94,Cristina Elizabeth Chávez Duarte,https://www.instagram.com/cristi_chavez94,7468146795,,odontospy,human,70,2,0,0,100,A
mon_jacque,Jacqueline Rodríguez,https://www.instagram.com/mon_jacque,7473623231,,odontospy,human,85,2,0,0,100,A
angelicamartinez9762,Angélica Martinez Ramirez,https://www.instagram.com/angelicamartinez9762,74740965000,,protectiondentalcenter,human,50,2,2,0,100,A
maricarmen_ig,Mary Gonzalez Cáceres,https://www.instagram.com/maricarmen_ig,748545402,,protectiondentalcenter,human,95,2,0,0,100,A
monica_nunezca,Monica Nunez,https://www.instagram.com/monica_nunezca,7496106199,,odontospy,human,85,1,0,0,100,A
laura_solgalvan,Laura Solano,https://www.instagram.com/laura_solgalvan,7517318887,,protectiondentalcenter,human,85,1,0,0,100,A
patty_boveda,Patty Bóveda,https://www.instagram.com/patty_boveda,756852938,,protectiondentalcenter,human,85,2,0,0,100,A
cynthia_vcerdan,Cynthia Beatriz Vega Cerdan,https://www.instagram.com/cynthia_vcerdan,758827129,,protectiondentalcenter,human,95,1,0,0,100,A
luli_rodriguezort,Luli Rodríguez,https://www.instagram.com/luli_rodriguezort,758944795,,odontospy,human,85,2,2,0,100,A
mary_achucarro,Mary Achucarro,https://www.instagram.com/mary_achucarro,76090503993,,odontologia3py,human,85,1,0,0,100,A
albaa_ediith,Alba Edith León Maciel,https://www.instagram.com/albaa_ediith,7666405804,,odontologia3py,human,95,2,0,0,100,A
valeria_archija,Valéria Archija,https://www.instagram.com/valeria_archija,7682650301,,protectiondentalcenter,human,85,2,0,0,100,A
mo_nicka7,Monika Lehotská Kolesarova,https://www.instagram.com/mo_nicka7,7694035984,,protectiondentalcenter,human,70,2,0,0,100,A
coverkey_py,Coverkey Paraguay,https://www.instagram.com/coverkey_py,77157515580,,protectiondentalcenter,human,85,0,0,2,100,A
nadia_gonzalez96,Nadia Noemí González,https://www.instagram.com/nadia_gonzalez96,7716398700,,protectiondentalcenter,human,70,2,0,0,100,A
fatty_ortiz,Fátima Ortiz Núñez,https://www.instagram.com/fatty_ortiz,772205383,,protectiondentalcenter,human,95,2,0,0,100,A
carolinaariasrodriguez,Carolina Arias Rodríguez,https://www.instagram.com/carolinaariasrodriguez,7731616539,,protectiondentalcenter,human,50,2,2,0,100,A
lucita_lgd,Lucía Guzmán,https://www.instagram.com/lucita_lgd,7740611603,,protectiondentalcenter,human,85,2,0,0,100,A
yenny_almi,Yenny Almirón,https://www.instagram.com/yenny_almi,774693566,,protectiondentalcenter,human,85,2,0,0,100,A
miryan_aguero,Miryan Agüero,https://www.instagram.com/miryan_aguero,7763621485,,protectiondentalcenter,human,85,2,0,0,100,A
patty_ariyu,Patty Ariyú Cabrera,https://www.instagram.com/patty_ariyu,7784032680,,odontospy,human,95,2,0,0,100,A
janett_falfor,Janett Falcón Fornerón,https://www.instagram.com/janett_falfor,7811083070,,protectiondentalcenter,human,95,2,0,0,100,A
matii_bedoyaolm,Matías Bedoya,https://www.instagram.com/matii_bedoyaolm,78194577055,,odontospy,human,85,2,0,0,100,A
zarzafra_mari,María Zarza,https://www.instagram.com/zarzafra_mari,7860027227,,protectiondentalcenter,human,85,2,0,0,100,A
